state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,comments,mergedBy,mergeCommit,org,repo,kind
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk4NDMwMTgz,improving caption headers,https://github.com/executablebooks/sphinx-book-theme/pull/39,2020-04-03T23:42:26Z,2020-04-03T23:54:12Z,2020-04-03T23:54:10Z,{'edges': []},39,MEMBER,choldgraf,{'edges': []},choldgraf,{'oid': '232f8423573a36616646cf3eee69e809b02b01c2'},executablebooks,sphinx-book-theme,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk4NDE2NjY1,reorganizing the docs,https://github.com/executablebooks/cli/pull/79,2020-04-03T22:41:08Z,2020-04-05T00:52:23Z,2020-04-03T22:47:48Z,{'edges': []},79,MEMBER,choldgraf,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-05T00:32:24Z', 'updatedAt': '2020-04-05T00:32:24Z', 'url': 'https://github.com/executablebooks/cli/pull/79#issuecomment-609109544', 'author': {'login': 'najuzilu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-05T00:47:55Z', 'updatedAt': '2020-04-05T00:47:55Z', 'url': 'https://github.com/executablebooks/cli/pull/79#issuecomment-609110827', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-05T00:48:45Z', 'updatedAt': '2020-04-05T00:48:45Z', 'url': 'https://github.com/executablebooks/cli/pull/79#issuecomment-609110873', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-05T00:52:23Z', 'updatedAt': '2020-04-05T00:52:23Z', 'url': 'https://github.com/executablebooks/cli/pull/79#issuecomment-609111154', 'author': {'login': 'najuzilu'}}}]}",choldgraf,{'oid': '93ae8e18d4fa87dbffdb88a7a55866b23fcef1fb'},executablebooks,cli,pr
CLOSED,MDExOlB1bGxSZXF1ZXN0Mzk4MzE1NDg1,Eqno testing,https://github.com/executablebooks/MyST-NB/pull/125,2020-04-03T18:11:25Z,2020-04-10T04:18:17Z,2020-04-10T04:18:16Z,{'edges': []},125,CONTRIBUTOR,phaustin,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-07T15:07:56Z', 'updatedAt': '2020-04-07T15:07:56Z', 'url': 'https://github.com/executablebooks/MyST-NB/pull/125#issuecomment-610442600', 'author': {'login': 'codecov'}}}]}",,,executablebooks,MyST-NB,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk4MjcwOTA0,packaging js with install,https://github.com/executablebooks/MyST-NB/pull/123,2020-04-03T16:30:25Z,2020-04-03T16:42:27Z,2020-04-03T16:42:25Z,{'edges': []},123,MEMBER,choldgraf,{'edges': []},choldgraf,{'oid': 'b64cc307b38c14db469e410434895f13f63773ff'},executablebooks,MyST-NB,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk3ODg5OTAx,adding jupyter notebook mathjax config,https://github.com/executablebooks/MyST-NB/pull/121,2020-04-03T01:40:21Z,2020-04-03T15:37:38Z,2020-04-03T15:37:35Z,{'edges': []},121,MEMBER,choldgraf,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-03T14:44:53Z', 'updatedAt': '2020-04-03T14:44:53Z', 'url': 'https://github.com/executablebooks/MyST-NB/pull/121#issuecomment-608473268', 'author': {'login': 'phaustin'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-03T15:28:18Z', 'updatedAt': '2020-04-03T15:30:29Z', 'url': 'https://github.com/executablebooks/MyST-NB/pull/121#issuecomment-608506190', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-03T15:36:33Z', 'updatedAt': '2020-04-03T15:36:33Z', 'url': 'https://github.com/executablebooks/MyST-NB/pull/121#issuecomment-608510528', 'author': {'login': 'phaustin'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-03T15:37:29Z', 'updatedAt': '2020-04-03T15:37:29Z', 'url': 'https://github.com/executablebooks/MyST-NB/pull/121#issuecomment-608511018', 'author': {'login': 'choldgraf'}}}]}",choldgraf,{'oid': '63835b3167cfe63d861e930ac275f2a85ab872b3'},executablebooks,MyST-NB,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk3ODEzNjQ3,Showing the TOC,https://github.com/executablebooks/sphinx-book-theme/pull/38,2020-04-02T21:21:40Z,2020-04-03T16:27:42Z,2020-04-03T16:27:40Z,{'edges': []},38,MEMBER,choldgraf,{'edges': []},choldgraf,{'oid': 'cbbaf193ebfee29185632f4e143c680372c018f9'},executablebooks,sphinx-book-theme,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk3NjY2Mjcy,Merge pull request #36 from ExecutableBookProject/version,https://github.com/executablebooks/sphinx-book-theme/pull/37,2020-04-02T15:53:26Z,2020-04-02T17:33:27Z,2020-04-02T17:33:25Z,{'edges': []},37,MEMBER,choldgraf,{'edges': []},choldgraf,{'oid': '68a62c116a0372b7709692b48177065acf1a7261'},executablebooks,sphinx-book-theme,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk3MjY0NzM4,Adding documentation for MyST notebooks,https://github.com/executablebooks/cli/pull/74,2020-04-01T22:33:16Z,2020-04-01T22:41:25Z,2020-04-01T22:41:23Z,{'edges': []},74,MEMBER,choldgraf,{'edges': []},choldgraf,{'oid': 'c112f25fd83a81cf7c0a088cbfa337e9df5171b1'},executablebooks,cli,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk3MjM4MzQ2,version bump,https://github.com/executablebooks/sphinx-book-theme/pull/36,2020-04-01T21:20:40Z,2020-04-01T21:20:51Z,2020-04-01T21:20:49Z,{'edges': []},36,MEMBER,choldgraf,{'edges': []},choldgraf,{'oid': '07e8e92e34216a7d94785782519c5c64676b21be'},executablebooks,sphinx-book-theme,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk3MTYxMTUx,adding PDF latex support and tests,https://github.com/executablebooks/cli/pull/73,2020-04-01T18:29:04Z,2020-04-28T17:34:58Z,2020-04-28T17:34:56Z,{'edges': []},73,MEMBER,choldgraf,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T03:06:26Z', 'updatedAt': '2020-04-13T03:06:26Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612728090', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T03:22:32Z', 'updatedAt': '2020-04-13T03:22:32Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612731422', 'author': {'login': 'jstac'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T03:28:16Z', 'updatedAt': '2020-04-13T03:28:16Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612732881', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T04:34:50Z', 'updatedAt': '2020-04-13T04:39:44Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612745740', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T05:45:20Z', 'updatedAt': '2020-04-13T05:45:20Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612761091', 'author': {'login': 'AakashGfude'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T05:49:45Z', 'updatedAt': '2020-04-13T05:50:03Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612762068', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T06:44:39Z', 'updatedAt': '2020-04-13T10:35:22Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612775670', 'author': {'login': 'AakashGfude'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T09:57:26Z', 'updatedAt': '2020-04-13T09:57:26Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612835616', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T10:50:01Z', 'updatedAt': '2020-04-13T10:50:01Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612851241', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T14:26:30Z', 'updatedAt': '2020-04-13T14:29:30Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-612920939', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-13T23:31:26Z', 'updatedAt': '2020-04-13T23:31:26Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613146799', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-14T00:12:33Z', 'updatedAt': '2020-04-14T00:12:33Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613157559', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-14T04:49:37Z', 'updatedAt': '2020-04-14T04:56:37Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613224259', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-14T18:12:35Z', 'updatedAt': '2020-04-14T18:12:49Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613597858', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T01:48:00Z', 'updatedAt': '2020-04-15T01:48:00Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613768163', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T01:57:49Z', 'updatedAt': '2020-04-15T01:57:49Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613771183', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T03:04:36Z', 'updatedAt': '2020-04-15T03:04:36Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613788711', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-15T03:07:55Z', 'updatedAt': '2020-04-28T02:26:26Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613789561', 'author': {'login': 'codecov'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T03:25:15Z', 'updatedAt': '2020-04-15T03:25:15Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613794057', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T03:28:00Z', 'updatedAt': '2020-04-15T03:28:00Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-613794746', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-15T14:07:28Z', 'updatedAt': '2020-04-15T14:07:28Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-614061929', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-17T02:06:24Z', 'updatedAt': '2020-04-17T02:06:24Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-614997274', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-17T06:52:17Z', 'updatedAt': '2020-04-17T06:52:17Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-615076109', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-17T06:53:01Z', 'updatedAt': '2020-04-17T06:53:01Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-615076369', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-17T07:03:56Z', 'updatedAt': '2020-04-17T07:03:56Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-615080474', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-17T07:06:18Z', 'updatedAt': '2020-04-17T07:06:18Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-615081388', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-17T16:14:53Z', 'updatedAt': '2020-04-17T16:14:53Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-615335147', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-17T18:02:55Z', 'updatedAt': '2020-04-17T18:02:55Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-615386589', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-17T19:01:38Z', 'updatedAt': '2020-04-17T19:01:38Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-615412022', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T01:20:31Z', 'updatedAt': '2020-04-19T01:20:31Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616000819', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T01:42:30Z', 'updatedAt': '2020-04-19T01:42:30Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616003724', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T01:44:18Z', 'updatedAt': '2020-04-19T01:44:18Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616003947', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T01:55:39Z', 'updatedAt': '2020-04-21T05:59:03Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616005412', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T01:58:21Z', 'updatedAt': '2020-04-19T01:58:21Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616005797', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T02:00:50Z', 'updatedAt': '2020-04-19T02:16:06Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616006137', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T02:12:04Z', 'updatedAt': '2020-04-19T02:12:04Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616007954', 'author': {'login': 'jstac'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T03:46:28Z', 'updatedAt': '2020-04-19T03:46:56Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616020781', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T04:03:42Z', 'updatedAt': '2020-04-19T04:03:42Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616023140', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-19T04:17:52Z', 'updatedAt': '2020-04-19T04:17:52Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616025526', 'author': {'login': 'phaustin'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-19T05:52:32Z', 'updatedAt': '2020-04-19T05:52:32Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616044214', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-19T18:33:15Z', 'updatedAt': '2020-04-19T18:33:15Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616203057', 'author': {'login': 'phaustin'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-20T23:39:51Z', 'updatedAt': '2020-04-20T23:39:51Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616866609', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-20T23:50:59Z', 'updatedAt': '2020-04-20T23:50:59Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616869489', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-20T23:54:22Z', 'updatedAt': '2020-04-20T23:54:22Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616870335', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T00:36:59Z', 'updatedAt': '2020-04-21T00:36:59Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616881608', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T01:24:15Z', 'updatedAt': '2020-04-21T01:24:15Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616894817', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T01:30:34Z', 'updatedAt': '2020-04-21T01:30:34Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616896575', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T01:54:20Z', 'updatedAt': '2020-04-21T01:55:04Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616903170', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T02:19:42Z', 'updatedAt': '2020-04-21T02:19:42Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616910464', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T03:27:50Z', 'updatedAt': '2020-04-21T03:28:12Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616930230', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T03:40:32Z', 'updatedAt': '2020-04-21T03:40:43Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616933108', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T05:58:51Z', 'updatedAt': '2020-04-21T05:58:51Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616969762', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T05:59:37Z', 'updatedAt': '2020-04-21T05:59:37Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-616970009', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-21T22:11:44Z', 'updatedAt': '2020-04-21T22:11:44Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-617440474', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-22T01:06:03Z', 'updatedAt': '2020-04-22T01:06:03Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-617487916', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-22T10:10:43Z', 'updatedAt': '2020-04-22T10:10:43Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-617684983', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-22T17:25:49Z', 'updatedAt': '2020-04-22T17:25:49Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-617919174', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-23T17:20:21Z', 'updatedAt': '2020-04-23T17:20:21Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-618530249', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-24T06:43:52Z', 'updatedAt': '2020-04-24T06:43:52Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-618833337', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-24T17:07:54Z', 'updatedAt': '2020-04-24T17:07:54Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619136241', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T02:52:18Z', 'updatedAt': '2020-04-25T02:54:23Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619309166', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T03:04:19Z', 'updatedAt': '2020-04-25T03:10:29Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619310312', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T04:06:00Z', 'updatedAt': '2020-04-25T04:06:00Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619316282', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T04:15:15Z', 'updatedAt': '2020-04-25T04:15:15Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619317253', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T04:29:52Z', 'updatedAt': '2020-04-25T04:29:52Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619318648', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T05:34:34Z', 'updatedAt': '2020-04-25T05:34:34Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619324724', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T05:42:14Z', 'updatedAt': '2020-04-25T05:42:14Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619325894', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T05:57:38Z', 'updatedAt': '2020-04-25T05:57:38Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619327179', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T07:03:36Z', 'updatedAt': '2020-04-25T07:03:36Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619333103', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-25T07:05:06Z', 'updatedAt': '2020-04-25T07:05:06Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619333252', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-27T06:30:18Z', 'updatedAt': '2020-04-27T06:31:19Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-619757608', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-27T16:38:32Z', 'updatedAt': '2020-04-27T16:38:32Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-620098782', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-28T01:31:56Z', 'updatedAt': '2020-04-28T01:31:56Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-620323848', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-28T01:34:28Z', 'updatedAt': '2020-04-28T01:56:07Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-620324577', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-28T01:58:22Z', 'updatedAt': '2020-04-28T02:03:41Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-620330939', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-28T02:04:06Z', 'updatedAt': '2020-04-28T02:04:06Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-620332545', 'author': {'login': 'chrisjsewell'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-28T02:39:50Z', 'updatedAt': '2020-04-28T02:39:50Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-620343013', 'author': {'login': 'mmcky'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-28T02:51:45Z', 'updatedAt': '2020-04-28T02:51:45Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-620346472', 'author': {'login': 'choldgraf'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-28T17:34:34Z', 'updatedAt': '2020-04-28T17:34:34Z', 'url': 'https://github.com/executablebooks/cli/pull/73#issuecomment-620750985', 'author': {'login': 'choldgraf'}}}]}",choldgraf,{'oid': '9118e9a7ffb73507b15f34c74ed2f2ea4b2bb5c0'},executablebooks,cli,pr
MERGED,MDExOlB1bGxSZXF1ZXN0Mzk3MTM5MDk5,Move to GitHub Actions for CI,https://github.com/executablebooks/MyST-NB/pull/119,2020-04-01T17:44:17Z,2020-04-06T20:24:42Z,2020-04-01T17:55:32Z,{'edges': []},119,MEMBER,chrisjsewell,{'edges': []},chrisjsewell,{'oid': '06e20a86bc21aa4c1c268c4027c19a9fc7e368e9'},executablebooks,MyST-NB,pr
